user_id,spotify_id,rating
user_0003,3vnaEaDxMKdBhqA1t0uAwl,3
user_0003,5is9ECympHEpAyTw22IDC5,3
user_0003,3CmeWai5fvSIvgOy8Nw6sc,4
user_0003,1HxcB2FgfYVhkbqNMCmq1O,3
user_0003,2FRnf9qhLbvw8fu4IBXx78,4
user_0003,51eSHglvG1RJXtL3qI5trr,4
user_0003,6x4eiL3u5iWWDVumT8JSqd,1
user_0003,533hHUYw7BW8VVQ1o0IdTR,2
user_0003,5nuqX3R4iAhbXO1sGrBLqi,3
user_0003,5TlLCLcIJmvZIhJ9j9bCpB,3
user_0003,6eAN9q9pNr43bJE7RxVSDG,4
user_0003,05mRvdy1w3YtLhz2sHYzrB,4
user_0003,1YcEiW6wsJlxnePEkkUI2M,4
user_0003,56LQyaXsYWQZ2b7OPLAKEO,3
user_0003,4VG9WzSYRAsHIVgkZXRX1C,4
user_0003,5uICWmZTLkpEVbK22PBP6e,4
user_0003,03grA043a1uECo5Kyw28a0,5
user_0003,60nxFG3LCviPvdTX5JU2iB,4
user_0003,4UALTBWz0OdQcjbTsjFceV,4
user_0003,4T91Eu9HEFOmE9Tkv67nLT,3
user_0003,1BANPzYIhCQkJ1ZFq2Fb0O,4
user_0003,3p94RpSxQdZocUfrzpemmm,5
user_0003,1TNMWejP82ZdXQ7qVszEAo,3
user_0003,26vDr5jgWQoJOTH4Bu3KCQ,3
user_0003,1vp0SeqbbbkLPb1TvLVT8a,2
user_0003,5WxgTw93avI4V8O6kAiObp,4
user_0003,7fvld2LGlUhz15CjeaLewh,3
user_0003,2prqm9sPLj10B4Wg0wE5x9,2
user_0003,7frFMgNLiLH2udrlWLbbfA,5
user_0003,5TsFC2fnBWOYWYllvEtiOQ,4
user_0003,3BJ5P3bL0Q8OUemXVwjucQ,3
user_0003,2sXnat46y10FtAbW2A0ira,3
user_0003,5LYMamLv12UPbemOaTPyeV,3
user_0003,7KEugV5PnAd0W25nxNgmkW,3
user_0003,2JnrJv8LIcdGsEjVR0TGFk,3
user_0003,487VyCDUvRvcYs1tWQ90L9,3
user_0003,4GK1ewJgnknePH44uyiRKH,4
user_0003,77Wm22dAxuoUaanH6Rx7aT,4
user_0003,4qAsi5lsY60Sw3VFjGIkz9,3
user_0003,7HPPZdfQj2QMbVD2vIIciX,3
user_0003,1UqsfSfADTuFvSAwiChUUE,4
user_0003,6owkG9xqS6S3cx3KXxryyI,2
user_0003,5HiMjc8jz0OeTnUQgp15FP,2
user_0003,1V58xpzVED1k7sWoWddHO9,4
user_0003,41FNZsY7w7KaTQ2bjxdR6w,4
user_0003,2RKOiOHx1nJAgvvehxSZE8,3
user_0003,3LNZSTiwQYL7BnTfHvIOII,4
user_0003,1sRxcnih7w5PfbJAujdbJo,4
user_0003,0aKBAAr9c9blu9ArZ3TGiT,5
user_0003,6eEaKACtcxGCHARK6s8DTT,3
user_0003,2rxQMGVafnNaRaXlRMWPde,4
user_0003,6drlqBh6BeYZinmYQ9qR2n,2
user_0003,5pddRrf8WMrCU7u7LsAzxL,4
user_0003,5ZsdgNlzxSpojbmwrlaQPE,4
user_0003,0oiMjyVhxLyfh4IfaC8pOq,3
user_0003,289NOT3DzIaOL5usnMEU4V,4
user_0003,5qS8QIBF3tNj6RORUcF5PU,1
user_0003,5RHOhXxMVhpEaBcG6hIydA,3
user_0003,1rIKgCH4H52lrvDcz50hS8,3
user_0003,1zOSYNdpYqjviffmFnzaB5,4
user_0003,5FSasTy8m8R5kLQi7AGzGe,1
user_0003,5jV9dAhiQfDrz0aezNHUqJ,4
user_0003,6DbfhN2HIColQgffTlInqh,4
user_0003,34p0OVlQwpazC0eZd16MpT,4
user_0003,2Y6U158gVXfvqNWOLdis0R,3
user_0003,1sZFaTy53wNZ6Dd5kjcflW,4
user_0003,55iXmYKWEGVgsMRlZ0C3zk,1
user_0003,32gKenhuc62phw2Uyxyinl,4
user_0003,4ak9GGe6afmi2HbxEjvhIC,4
user_0003,3fxDcaiomBMomHdMeCSsZ2,3
user_0003,4WJkOvvSvFQxD3laJkWSZH,4
user_0003,6I5xevVn9URIGrDBlPjkah,2
user_0003,0avFSJ9URBdqNM2M2ekzFa,3
user_0003,6bsGUcHX3dlouSNvMYH8Pk,3
user_0003,0GFJI3tJuE9S3su4H8Co2G,5
user_0003,1LiN0Z98FkR1t0m8KmLcAH,5
user_0003,63ZIpQQxSPeAyYqSxY1v0J,4
user_0003,4ySxBjhmdnkeFUqhKxW3cY,5
user_0003,3vJIUjwwDlCHFDI0IPhrB4,3
user_0004,180AbZduI6bYQIzwCHRwu9,2
user_0004,6BehlhDxnHcFmnXMfxl7Fs,5
user_0004,2DZyKozwLfeAN89TA4pRrt,4
user_0004,5aZ9pmkHSO9R5vNxNffuX1,5
user_0004,73uA8BvDUEOOknZGekRiiB,1
user_0004,1vQWFjEC34DHNXrRTFjDxe,4
user_0004,2JJFJEvFSWyQ59Pwl2gqSF,1
user_0004,5h4MeMaKxsJaHpUIqikkCe,4
user_0004,7I8Roa5Fv3P4OCCnqBoIaO,3
user_0004,3wuv55oGTDrvCNmNPeSUMb,2
user_0004,5MQ4q4Cjb7Bmwx8goqyRob,4
user_0004,43BAEfa3GFfe2tVsbYEtDT,3
user_0004,1JnRfqRvQN2sjQJlINz6cl,4
user_0004,78BU9DdDomphY6hJHXNusn,4
user_0004,4j6kId9QIqhoXvqHKgSKa0,4
user_0004,555QdHxF74Rt1NJjRQIgzY,5
user_0004,09pjOS7jbVp1ahW8igArTZ,3
user_0004,6UBZABudOQOGXGObqKHhEz,3
user_0004,2OHtlG0qUAHhy9YLfDEo0K,4
user_0004,5XT4xdCPwMHKGE3snUtCyO,4
user_0004,3jEU1V6aIJR8cQWiKT8BNT,1
user_0004,4CkbzYcdIRJhrA9tzwFj0B,4
user_0004,0b89M5bonRIcsR781e4xGT,2
user_0004,4dUES55SAFKZp4ekMlLHWZ,3
user_0004,2SOJytsIuNLOG49osyWLRd,2
user_0004,07JJ7J8JhEztiEcczioBws,2
user_0004,0hhUYRTVgcq7oD4qVLDgR2,1
user_0004,0BgKO3jvcTWhJ8Y8egyAn1,2
user_0004,7vqMCnrAbZgii8eJZbjYjF,3
user_0004,6UGJKTfIzk6WqjTgBeQg5O,3
user_0004,7uUi6AM8oSpwLKD2VphCDa,2
user_0004,5f6JnxY2aqNdF3qFIPozUd,4
user_0004,5YfAyAyv4R0lCV3nJQU0oM,3
user_0004,4e6TmHCC4PRUj75knNplNP,1
user_0004,5iyZwawawLjHYpX4MxUKVF,3
user_0004,5nyZUpWwLWzg1XY1DCaVCN,3
user_0004,2AoDB8SsxTyCYOmGcUBDwQ,3
user_0004,7pFTpiYeSCfkmLeERh21M7,3
user_0004,1YmiIGgmqWApEBLS1KT5ek,4
user_0004,5gxgJcZHIJdqQ7RDZYfw6z,4
user_0004,1MyTCLYyJ547w6FLSjb3om,5
user_0004,4CqokdSBNDhjOXkoH3FQr0,3
user_0004,4uLBwGnr1U3ctcDZrnVEgK,3
user_0004,77lp4fXKk6G1Md0aYAl4Mz,3
user_0004,4JfRDEkkMYiLp76wepG9Vw,4
user_0004,7dXZnGGBn9Kfu8NCnrRl3w,2
user_0004,0PubldFzfVrW20iXBpLko9,3
user_0004,03QMANutV0NfUiEGHRQBdo,3
user_0004,4lsHZ92XCFOQfzJFBTluk8,4
user_0004,60bwxQL6hwXe4UmcIj7O7q,5
user_0004,2FCaYrweDiATqvZYDmHqlr,5
user_0004,3MIneGmgoSoJC4p8F0NLvM,3
user_0004,7jyc4ChvDrE0q8N4TqlO34,3
user_0004,2eV3pmYGM1bm1vWHc0t8WF,4
user_0004,6m0T1frMX10U9PaDYzv0jm,3
user_0004,3YOtBAz3WVDEYcnSLkVQgW,3
user_0004,5hMadRUTp4S3ewaJIaI7Qo,4
user_0004,67HfJMTt2jley2uzWzocKe,4
user_0004,2m0OFGIoENfjYRNMZoBXXw,5
user_0004,4zesPnw5FVtT3baj6N5DtY,4
user_0004,0VVD95cRAppHSOGPYrfIG2,3
user_0004,76pWGIqdI2d7X4MmoUT4L5,3
user_0004,1O0Jnk1qazq5NaJtXZH50w,4
user_0004,5eqL1GhJ2JGP7OOwzUgo3G,4
user_0004,1y0ilUwFG6YhDyAtu7Rlt5,4
user_0004,2cr6TL0vLgqJCcgD0hWIbl,5
user_0004,43MYhAw47PmHz31xY3mdrI,4
user_0004,2CRyieSaMPKYGfVNqphMAX,3
user_0004,70JnnNNAxPjvZGPwjJfX47,4
user_0004,0d1rbxaODhWDBLJ7ywooEj,4
user_0004,5Yx3xbh3ob1TzcSkTZRYjT,1
user_0004,13wkp4Ph4UNAVPwf9B04l8,3
user_0004,7BZOYDhoCAR2AkvGBrj6vw,4
user_0004,0LKxFXuYZCcUFd8L5RTf0Q,3
user_0004,6iqGygfWnXszZbsM4qzV4a,4
user_0004,1aT87zstUEwwv62feXL6Gi,3
user_0004,62clthR0fZmLbxeqxVJatQ,5
user_0004,43wgyQXc2M9KmTDUqVzugM,3
user_0004,06HA9RNX62k18kNaY7dyc8,2
user_0004,7nERlpaH7QghaO7jC60Xtu,3
user_0004,1HLIAR7YB9l0ialtHRWWbz,3
user_0004,6uosenLUNFZtOIih5T0qfV,3
user_0004,7lS0ajP9duQK04bPRyV0Mg,3
user_0004,226ljdOTLM2clGpm4mZvAm,4
user_0004,30hhkjL3FB3Y2BoWsn1oGo,3
user_0004,3oPgG0q2SRyXQUP6UQlIU2,4
user_0004,3Ucr6hQQuY8cZ0UqXV8uO2,4
user_0005,0OaAF40nyWO4y7Nx5hCWha,4
user_0005,1we4sRtUSZml7jE4bse9mg,5
user_0005,63ZIpQQxSPeAyYqSxY1v0J,4
user_0005,4XFv4UoCEUwCTSCVCNEIbZ,3
user_0005,1cNaCkEOpWCYqjB41AXwch,4
user_0005,2ZD4aIEepqZsdxPxLSuUhm,3
user_0005,2GxZrMrwMrJfOIa9nfJB29,4
user_0005,72NMPuJCRsOUoXQJdzVfdo,3
user_0005,6zdryckXPbIeQE5npNqvNp,3
user_0005,4jn3R3KF5hx2fCiXlj89yE,3
user_0005,7HHN5v73C6i3ramhJ16qqS,1
user_0005,6dOtVTDdiauQNBQEDOtlAB,4
user_0005,0JiY190vktuhSGN6aqJdrt,5
user_0005,39sFq2GOLhqvDes2IVwUwV,1
user_0005,6XEDfdOCvR4xLMPfbixn0y,3
user_0005,4YmbvryKSbLnsN1IqAI3eK,3
user_0005,3Fuxm94znFiwN0R6xDbjIk,4
user_0005,76ZWOhRRQzmb4xMoZzTjJ9,3
user_0005,0c09sEPojO7KTkjGy0gZ23,2
user_0005,17XpwVB67mYAaYjKtoOpP3,3
user_0005,0fvFSGvEAPDDMfweKvDJVa,4
user_0005,3BovdzfaX4jb5KFQwoPfAw,1
user_0005,0FAMmPD8qMBkTylNs3WJsH,3
user_0005,6EjdICy62eSA3U9n2VagaD,4
user_0005,2SEYkDv8jqEVMpppKoG3mY,2
user_0005,51CGbL9BAw1896waeHoR9w,3
user_0005,59Q08Ev4B4EtRdSBmYzuB4,3
user_0005,44i0pQGFw0hq3YzBYvYZaC,5
user_0005,3C4vDKPYaUpG0ZH8y4axeV,3
user_0005,7mkAnbBANmsJtLs06lUDJt,3
user_0005,7KpMGvnrttA4zqqRm7cx4a,3
user_0005,7b8Z1GU2plJy3aASZTiolF,5
user_0005,1BXg4UrWg3GVCJZLWXVeGc,2
user_0005,6nfqlFOMiWthaOEa53uU0v,4
user_0005,3OM6qQmdFV6uy61GIqpRtf,4
user_0005,2hoQy05lPYcCySUSipQkoU,5
user_0005,1cuL0U39TgY6KLZ8yHgexM,4
user_0005,0unNLQbn2xlm2nPcB1pdjS,3
user_0005,1FFeiJ7WhpMbGmv9Pbs3xL,3
user_0005,3FS0ghB392xRn9wdhk7IfM,3
user_0005,0tireFhMGfLWtbelX0EBqd,4
user_0005,10SXKV8mddSJm6Dsj0Oe4s,4
user_0005,1CYBnHYYbOAsuDCGa0zrw0,4
user_0005,3yv9yWYjee6XCuKblpkM56,3
user_0005,7MGKgVoEHH6hvkJIW5PcpE,4
user_0005,56oGoEjA9eTZYgsttEFKY3,5
user_0005,0oB7it0HPFuHa1SBkdSx1p,5
user_0005,6GKmagBJCgk7TvK1Qo9kza,4
user_0005,5juTtBpGbMsLv3NNje53JJ,4
user_0005,1fBrFnMzvb5WetxfgadcH9,3
user_0005,6AiLTwftiFAjGsnVDXBPnB,3
user_0005,70VQHU7Uf8RceduihCnzqL,2
user_0005,2WimHd7jirBO8CFM4Dyq4j,3
user_0005,21NvSNOb9eqlRwFeqreHmM,3
user_0005,1yU51sZHtxvZHlni32lgxM,4
user_0005,52NFoPnzxOKPIcJIQ9mb5Q,4
user_0005,6BdhR1gE0lAGdPbHi53sOp,3
user_0005,0oPdaY4dXtc3ZsaG17V972,1
user_0005,15e2jfRPI2mYAOPMDyytP0,2
user_0005,2TpllgZOb5LSX7tce6DA3R,2
user_0005,0CToGTNJzK0JxMJM6otPON,3
user_0005,4k4rTklw6RkvZuRPKdGYWE,5
